Afghanistan,Bovine Meat,Protein supply quantity (g/capita/day),1.99,2.27,2.17,2.84,2.09,2.0
Romania,Bovine Meat,Protein supply quantity (g/capita/day),3.03,3.13,3.62,5.45,2.89,2.76
Romania,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.98,1.35,0.89,1.38,0.8,1.06
Romania,Pigmeat,Protein supply quantity (g/capita/day),3.38,5.05,7.99,7.83,7.05,7.51
Romania,Poultry Meat,Protein supply quantity (g/capita/day),1.37,2.6,6.12,5.73,6.4,6.13
Romania,Meat,Protein supply quantity (g/capita/day),8.99,12.31,18.77,20.72,17.44,17.7
Romania,Offals,Protein supply quantity (g/capita/day),1.06,1.0,1.18,2.09,1.99,1.87
Rwanda,Bovine Meat,Protein supply quantity (g/capita/day),0.54,0.69,1.01,0.82,0.89,1.02
Rwanda,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.31,0.22,0.28,0.28,0.15,0.73
Rwanda,Pigmeat,Protein supply quantity (g/capita/day),0.12,0.03,0.18,0.12,0.12,0.22
Rwanda,Poultry Meat,Protein supply quantity (g/capita/day),0.04,0.04,0.07,0.07,0.06,0.42
Rwanda,Meat,Protein supply quantity (g/capita/day),1.67,1.68,2.13,1.85,1.92,3.09
Rwanda,Offals,Protein supply quantity (g/capita/day),0.21,0.22,0.33,0.27,0.26,0.42
Saint Kitts and Nevis,Bovine Meat,Protein supply quantity (g/capita/day),1.34,1.74,3.57,3.68,3.87,2.58
Saint Kitts and Nevis,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.75,1.12,1.02,1.6,1.79,0.62
Saint Kitts and Nevis,Pigmeat,Protein supply quantity (g/capita/day),1.18,1.68,1.66,1.47,2.74,2.38
Saint Kitts and Nevis,Poultry Meat,Protein supply quantity (g/capita/day),1.29,3.55,8.92,13.3,15.31,19.18
Saint Kitts and Nevis,Meat,Protein supply quantity (g/capita/day),5.32,10.52,15.8,23.59,26.62,26.83
Saint Kitts and Nevis,Offals,Protein supply quantity (g/capita/day),0.48,0.5,0.57,0.87,2.03,1.09
Saint Lucia,Bovine Meat,Protein supply quantity (g/capita/day),1.48,2.87,2.58,4.7,3.48,2.56
Saint Lucia,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.54,0.81,0.8,2.45,2.71,1.45
Saint Lucia,Pigmeat,Protein supply quantity (g/capita/day),2.65,3.0,2.76,3.13,4.62,6.0
Saint Lucia,Poultry Meat,Protein supply quantity (g/capita/day),0.69,3.76,10.25,16.24,20.94,22.91
Saint Lucia,Meat,Protein supply quantity (g/capita/day),5.36,10.44,16.89,27.53,31.74,32.95
Saint Lucia,Offals,Protein supply quantity (g/capita/day),0.48,0.47,0.73,2.99,2.08,2.25
Saint Vincent and the Grenadines,Bovine Meat,Protein supply quantity (g/capita/day),1.04,1.35,1.3,2.61,2.56,3.75
Saint Vincent and the Grenadines,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.17,0.18,0.22,0.33,0.28,0.48
Saint Vincent and the Grenadines,Pigmeat,Protein supply quantity (g/capita/day),1.1,2.08,1.84,3.2,2.79,3.59
Saint Vincent and the Grenadines,Poultry Meat,Protein supply quantity (g/capita/day),0.43,2.65,5.97,12.46,15.42,24.43
Saint Vincent and the Grenadines,Meat,Protein supply quantity (g/capita/day),3.14,6.89,9.9,19.18,21.06,32.27
Saint Vincent and the Grenadines,Offals,Protein supply quantity (g/capita/day),0.2,0.24,0.24,0.28,0.28,0.5
Samoa,Bovine Meat,Protein supply quantity (g/capita/day),6.75,7.88,1.86,3.47,4.67,3.88
Samoa,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.0,0.0,2.9,7.72,7.77,1.86
Samoa,Pigmeat,Protein supply quantity (g/capita/day),2.67,2.63,3.6,6.57,6.37,6.15
Samoa,Poultry Meat,Protein supply quantity (g/capita/day),0.98,0.87,3.21,5.31,8.51,19.08
Samoa,Meat,Protein supply quantity (g/capita/day),10.4,11.37,13.73,23.89,27.32,30.97
Samoa,Offals,Protein supply quantity (g/capita/day),0.59,0.62,0.79,1.44,1.28,1.17
Sao Tome and Principe,Bovine Meat,Protein supply quantity (g/capita/day),0.76,1.01,1.21,0.91,0.33,1.36
Sao Tome and Principe,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.08,0.07,0.08,0.07,0.08,0.0
Sao Tome and Principe,Pigmeat,Protein supply quantity (g/capita/day),0.84,0.9,0.25,0.3,0.64,1.3
Sao Tome and Principe,Poultry Meat,Protein supply quantity (g/capita/day),0.21,0.25,0.59,0.8,1.47,2.9
Sao Tome and Principe,Meat,Protein supply quantity (g/capita/day),1.9,2.24,2.15,2.08,2.51,5.69
Sao Tome and Principe,Offals,Protein supply quantity (g/capita/day),0.25,0.22,0.08,0.07,0.1,0.09
Saudi Arabia,Bovine Meat,Protein supply quantity (g/capita/day),0.43,0.58,2.59,1.97,1.0,2.39
Saudi Arabia,Mutton & Goat Meat,Protein supply quantity (g/capita/day),1.92,1.69,2.72,2.51,2.59,2.38
Saudi Arabia,Poultry Meat,Protein supply quantity (g/capita/day),0.28,0.87,8.18,11.18,13.67,15.88
Saudi Arabia,Meat,Protein supply quantity (g/capita/day),3.48,4.19,14.56,16.53,17.95,21.2
Saudi Arabia,Offals,Protein supply quantity (g/capita/day),0.6,0.64,0.99,1.54,1.77,1.55
Senegal,Bovine Meat,Protein supply quantity (g/capita/day),3.26,3.24,2.58,2.31,1.95,2.13
Senegal,Mutton & Goat Meat,Protein supply quantity (g/capita/day),1.14,0.74,0.76,1.15,0.96,1.11
Senegal,Pigmeat,Protein supply quantity (g/capita/day),0.07,0.29,0.23,0.14,0.3,0.28
Senegal,Poultry Meat,Protein supply quantity (g/capita/day),0.15,0.39,0.56,0.78,0.95,1.42
Senegal,Meat,Protein supply quantity (g/capita/day),5.17,5.36,4.8,5.04,4.78,5.49
Senegal,Offals,Protein supply quantity (g/capita/day),1.11,1.09,0.88,0.92,0.85,0.77
Sierra Leone,Bovine Meat,Protein supply quantity (g/capita/day),0.8,0.84,0.71,0.69,0.46,0.72
Sierra Leone,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.15,0.16,0.18,0.14,0.08,0.26
Sierra Leone,Pigmeat,Protein supply quantity (g/capita/day),0.14,0.15,0.17,0.18,0.02,0.19
Sierra Leone,Poultry Meat,Protein supply quantity (g/capita/day),0.25,0.33,0.56,0.67,0.14,1.27
Sierra Leone,Meat,Protein supply quantity (g/capita/day),1.79,1.87,1.93,1.91,1.14,3.35
Sierra Leone,Offals,Protein supply quantity (g/capita/day),0.3,0.33,0.31,0.24,0.2,0.32
Solomon Islands,Bovine Meat,Protein supply quantity (g/capita/day),2.58,3.4,2.87,1.2,0.54,2.66
Solomon Islands,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.0,0.0,0.0,0.0,0.0,0.02
Solomon Islands,Pigmeat,Protein supply quantity (g/capita/day),1.63,2.13,1.99,1.93,1.62,1.4
Solomon Islands,Poultry Meat,Protein supply quantity (g/capita/day),0.25,0.35,0.46,0.17,0.25,2.05
Solomon Islands,Meat,Protein supply quantity (g/capita/day),4.46,5.88,5.32,3.3,2.41,6.15
Solomon Islands,Offals,Protein supply quantity (g/capita/day),0.34,0.5,0.52,0.44,0.35,0.31
South Africa,Bovine Meat,Protein supply quantity (g/capita/day),8.14,6.6,7.28,7.3,4.61,6.33
South Africa,Mutton & Goat Meat,Protein supply quantity (g/capita/day),2.45,2.98,1.95,1.62,1.38,1.2
South Africa,Pigmeat,Protein supply quantity (g/capita/day),0.81,0.92,0.85,0.8,0.7,1.2
South Africa,Poultry Meat,Protein supply quantity (g/capita/day),0.76,1.9,3.16,5.52,8.32,13.75
South Africa,Meat,Protein supply quantity (g/capita/day),12.18,12.42,13.32,15.39,15.09,22.9
South Africa,Offals,Protein supply quantity (g/capita/day),2.08,1.94,1.88,1.93,1.9,2.64
Spain,Bovine Meat,Protein supply quantity (g/capita/day),2.37,4.67,4.74,5.22,5.78,5.14
Spain,Mutton & Goat Meat,Protein supply quantity (g/capita/day),1.31,1.39,1.67,2.29,2.05,0.95
Spain,Pigmeat,Protein supply quantity (g/capita/day),2.13,3.95,8.72,13.39,17.06,12.83
Spain,Poultry Meat,Protein supply quantity (g/capita/day),1.08,5.71,9.57,9.92,10.77,12.13
Spain,Meat,Protein supply quantity (g/capita/day),7.54,16.37,25.92,31.93,37.53,31.97
Spain,Offals,Protein supply quantity (g/capita/day),0.97,1.64,2.27,2.77,3.2,2.39
Sri Lanka,Bovine Meat,Protein supply quantity (g/capita/day),1.18,1.26,0.78,0.71,0.66,0.53
Sri Lanka,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.12,0.09,0.08,0.05,0.05,0.04
Sri Lanka,Pigmeat,Protein supply quantity (g/capita/day),0.03,0.05,0.04,0.05,0.03,0.0
Sri Lanka,Poultry Meat,Protein supply quantity (g/capita/day),0.21,0.44,0.43,0.47,1.48,1.67
Sri Lanka,Meat,Protein supply quantity (g/capita/day),1.56,1.83,1.34,1.28,2.22,2.23
Sri Lanka,Offals,Protein supply quantity (g/capita/day),0.32,0.36,0.26,0.25,0.32,0.34
Sudan (former),Bovine Meat,Protein supply quantity (g/capita/day),3.58,4.09,5.1,3.53,3.77,3.29
Sudan (former),Mutton & Goat Meat,Protein supply quantity (g/capita/day),2.2,2.12,2.27,1.82,4.42,4.27
Sudan (former),Poultry Meat,Protein supply quantity (g/capita/day),0.24,0.3,0.32,0.29,0.27,0.36
Sudan (former),Meat,Protein supply quantity (g/capita/day),7.88,8.28,8.98,6.67,9.9,9.6
Sudan (former),Offals,Protein supply quantity (g/capita/day),1.04,1.11,1.27,1.03,2.08,2.19
Suriname,Bovine Meat,Protein supply quantity (g/capita/day),4.28,4.02,6.3,4.05,2.36,4.18
Suriname,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.07,0.04,0.04,0.08,0.03,0.02
Suriname,Pigmeat,Protein supply quantity (g/capita/day),0.24,0.75,0.94,1.45,1.08,2.14
Suriname,Poultry Meat,Protein supply quantity (g/capita/day),3.61,3.99,6.82,6.91,8.5,10.63
Suriname,Meat,Protein supply quantity (g/capita/day),8.35,8.97,14.11,13.0,12.16,17.07
Suriname,Offals,Protein supply quantity (g/capita/day),0.36,0.38,0.39,0.7,0.42,0.4
Swaziland,Bovine Meat,Protein supply quantity (g/capita/day),11.23,8.84,11.83,8.26,6.05,5.7
Swaziland,Mutton & Goat Meat,Protein supply quantity (g/capita/day),1.81,2.02,1.8,1.01,1.23,0.72
Swaziland,Pigmeat,Protein supply quantity (g/capita/day),0.4,0.31,0.38,0.28,0.58,0.4
Swaziland,Poultry Meat,Protein supply quantity (g/capita/day),0.28,0.3,0.43,0.44,2.09,1.82
Swaziland,Meat,Protein supply quantity (g/capita/day),13.71,11.47,14.44,9.99,10.3,8.79
Swaziland,Offals,Protein supply quantity (g/capita/day),1.71,1.78,1.72,1.08,1.18,0.99
Sweden,Bovine Meat,Protein supply quantity (g/capita/day),7.7,6.57,7.13,6.59,7.98,9.27
Sweden,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.09,0.17,0.23,0.2,0.31,0.45
Sweden,Pigmeat,Protein supply quantity (g/capita/day),8.07,9.5,11.51,10.21,11.39,12.23
Sweden,Poultry Meat,Protein supply quantity (g/capita/day),1.09,1.36,2.19,2.73,4.59,6.73
Sweden,Meat,Protein supply quantity (g/capita/day),18.28,18.49,22.43,21.18,25.53,29.85
Sweden,Offals,Protein supply quantity (g/capita/day),1.52,1.5,1.24,1.03,1.03,0.38
Switzerland,Bovine Meat,Protein supply quantity (g/capita/day),8.22,9.64,9.5,9.47,7.06,7.48
Switzerland,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.25,0.37,0.51,0.64,0.62,0.53
Switzerland,Pigmeat,Protein supply quantity (g/capita/day),6.99,9.44,11.84,10.58,9.01,8.79
Switzerland,Poultry Meat,Protein supply quantity (g/capita/day),1.78,2.69,3.31,4.69,5.49,6.62
Switzerland,Meat,Protein supply quantity (g/capita/day),17.89,22.85,26.3,26.53,23.31,24.43
Switzerland,Offals,Protein supply quantity (g/capita/day),2.13,2.59,3.03,2.98,2.36,1.74
Thailand,Bovine Meat,Protein supply quantity (g/capita/day),2.42,2.2,2.29,2.06,0.92,1.04
Thailand,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.0,0.0,0.0,0.01,0.01,0.02
Thailand,Pigmeat,Protein supply quantity (g/capita/day),1.4,1.33,1.73,2.75,3.28,3.91
Thailand,Poultry Meat,Protein supply quantity (g/capita/day),1.13,1.91,2.53,4.2,4.08,4.01
Thailand,Meat,Protein supply quantity (g/capita/day),4.95,5.44,6.55,9.02,8.29,8.97
Thailand,Offals,Protein supply quantity (g/capita/day),0.58,0.53,0.6,0.45,0.32,0.57
Timor-Leste,Bovine Meat,Protein supply quantity (g/capita/day),1.04,1.25,0.72,0.61,0.75,0.59
Timor-Leste,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.64,0.51,0.1,0.17,0.13,0.2
Timor-Leste,Pigmeat,Protein supply quantity (g/capita/day),3.12,2.66,1.08,3.17,2.84,3.07
Timor-Leste,Poultry Meat,Protein supply quantity (g/capita/day),1.67,1.46,1.86,1.85,2.07,1.64
Timor-Leste,Meat,Protein supply quantity (g/capita/day),32.95,31.24,20.69,17.36,15.23,13.62
Timor-Leste,Offals,Protein supply quantity (g/capita/day),0.7,0.67,0.29,0.43,0.43,0.42
Togo,Bovine Meat,Protein supply quantity (g/capita/day),0.76,0.71,0.77,0.48,0.66,0.62
Togo,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.42,0.39,0.32,0.63,0.54,0.64
Togo,Pigmeat,Protein supply quantity (g/capita/day),0.5,0.42,0.39,0.51,0.42,0.5
Togo,Poultry Meat,Protein supply quantity (g/capita/day),0.2,0.31,0.76,0.65,1.46,2.1
Togo,Meat,Protein supply quantity (g/capita/day),3.42,2.73,2.95,2.81,3.54,4.3
Togo,Offals,Protein supply quantity (g/capita/day),0.31,0.28,0.25,0.3,0.31,0.42
Trinidad and Tobago,Bovine Meat,Protein supply quantity (g/capita/day),2.81,2.36,4.68,2.87,1.99,2.03
Trinidad and Tobago,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.39,0.36,0.79,0.91,0.84,1.17
Trinidad and Tobago,Pigmeat,Protein supply quantity (g/capita/day),1.95,1.67,1.63,0.99,1.34,2.2
Trinidad and Tobago,Poultry Meat,Protein supply quantity (g/capita/day),3.15,4.61,6.2,6.57,9.84,16.15
Trinidad and Tobago,Meat,Protein supply quantity (g/capita/day),8.77,9.53,14.71,11.39,14.01,21.58
Trinidad and Tobago,Offals,Protein supply quantity (g/capita/day),0.44,0.64,1.08,0.79,0.72,1.28
Tunisia,Bovine Meat,Protein supply quantity (g/capita/day),1.61,1.56,2.23,2.6,2.5,2.23
Tunisia,Mutton & Goat Meat,Protein supply quantity (g/capita/day),2.29,1.66,1.55,2.06,2.48,2.08
Tunisia,Poultry Meat,Protein supply quantity (g/capita/day),0.66,0.96,2.11,2.2,4.56,5.02
Tunisia,Meat,Protein supply quantity (g/capita/day),4.9,4.45,6.13,7.31,10.06,9.68
Tunisia,Offals,Protein supply quantity (g/capita/day),0.78,0.64,0.77,0.65,0.72,0.64
Turkey,Bovine Meat,Protein supply quantity (g/capita/day),1.73,1.54,1.52,3.1,2.38,4.75
Turkey,Mutton & Goat Meat,Protein supply quantity (g/capita/day),3.59,3.19,2.48,2.27,1.86,1.37
Turkey,Pigmeat,Protein supply quantity (g/capita/day),0.0,0.0,0.0,0.0,0.0,0.0
Turkey,Poultry Meat,Protein supply quantity (g/capita/day),0.79,1.08,2.14,2.56,3.22,6.42
Turkey,Meat,Protein supply quantity (g/capita/day),6.23,5.88,6.14,7.96,7.49,12.56
Turkey,Offals,Protein supply quantity (g/capita/day),1.03,0.95,0.89,0.64,0.48,0.44
Uganda,Bovine Meat,Protein supply quantity (g/capita/day),3.48,3.0,2.63,1.85,1.6,2.1
Uganda,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.71,0.53,0.55,0.52,0.51,0.51
Uganda,Pigmeat,Protein supply quantity (g/capita/day),0.04,0.13,0.2,0.95,0.93,0.96
Uganda,Poultry Meat,Protein supply quantity (g/capita/day),0.51,0.51,0.54,0.58,0.66,0.6
Uganda,Meat,Protein supply quantity (g/capita/day),5.19,4.73,4.42,4.33,4.06,4.57
Uganda,Offals,Protein supply quantity (g/capita/day),0.96,0.81,0.73,0.67,0.62,0.73
United Arab Emirates,Bovine Meat,Protein supply quantity (g/capita/day),1.51,2.11,7.97,4.84,2.0,2.15
United Arab Emirates,Mutton & Goat Meat,Protein supply quantity (g/capita/day),3.75,6.82,10.79,7.68,5.55,2.83
United Arab Emirates,Poultry Meat,Protein supply quantity (g/capita/day),0.25,1.58,13.02,12.46,16.74,13.42
United Arab Emirates,Meat,Protein supply quantity (g/capita/day),26.59,18.77,34.47,27.98,25.85,19.43
United Arab Emirates,Offals,Protein supply quantity (g/capita/day),6.21,3.05,1.64,1.96,1.47,0.85
United Kingdom,Bovine Meat,Protein supply quantity (g/capita/day),8.87,8.4,8.05,7.56,6.32,6.67
United Kingdom,Mutton & Goat Meat,Protein supply quantity (g/capita/day),3.91,3.43,2.32,2.38,1.87,1.58
United Kingdom,Pigmeat,Protein supply quantity (g/capita/day),7.08,7.97,7.13,6.74,6.72,7.36
United Kingdom,Poultry Meat,Protein supply quantity (g/capita/day),2.51,4.33,5.45,7.77,11.76,12.48
United Kingdom,Meat,Protein supply quantity (g/capita/day),23.05,24.5,23.11,24.57,27.54,29.45
United Kingdom,Offals,Protein supply quantity (g/capita/day),2.15,2.01,2.25,1.81,1.27,0.9
United Republic of Tanzania,Bovine Meat,Protein supply quantity (g/capita/day),2.6,2.98,2.7,3.02,2.06,2.26
United Republic of Tanzania,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.75,0.58,0.55,0.49,0.48,0.49
United Republic of Tanzania,Pigmeat,Protein supply quantity (g/capita/day),0.09,0.07,0.07,0.1,0.11,0.1
United Republic of Tanzania,Poultry Meat,Protein supply quantity (g/capita/day),0.22,0.29,0.31,0.37,0.49,0.69
United Republic of Tanzania,Meat,Protein supply quantity (g/capita/day),3.89,4.16,3.86,4.22,3.33,3.76
United Republic of Tanzania,Offals,Protein supply quantity (g/capita/day),0.81,0.75,0.67,0.7,0.56,0.6
United States of America,Bovine Meat,Protein supply quantity (g/capita/day),15.49,18.41,16.95,14.54,14.54,12.48
United States of America,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.77,0.49,0.26,0.26,0.2,0.15
United States of America,Pigmeat,Protein supply quantity (g/capita/day),7.75,8.06,8.27,7.7,7.82,7.18
United States of America,Poultry Meat,Protein supply quantity (g/capita/day),5.98,7.82,9.96,14.91,17.16,18.45
United States of America,Meat,Protein supply quantity (g/capita/day),30.58,35.33,35.93,37.77,40.07,38.65
United States of America,Offals,Protein supply quantity (g/capita/day),1.0,1.08,0.85,0.63,0.36,0.16
Uruguay,Bovine Meat,Protein supply quantity (g/capita/day),26.62,24.95,25.87,21.52,15.05,10.97
Uruguay,Mutton & Goat Meat,Protein supply quantity (g/capita/day),7.84,7.27,4.15,5.69,5.7,3.5
Uruguay,Pigmeat,Protein supply quantity (g/capita/day),2.2,2.91,2.75,2.22,3.04,3.44
Uruguay,Poultry Meat,Protein supply quantity (g/capita/day),0.89,1.54,1.27,2.4,4.8,6.29
Uruguay,Meat,Protein supply quantity (g/capita/day),37.65,36.72,34.14,32.12,29.02,24.57
Uruguay,Offals,Protein supply quantity (g/capita/day),0.73,0.9,0.94,0.81,0.93,1.27
Vanuatu,Bovine Meat,Protein supply quantity (g/capita/day),7.56,10.34,4.51,4.75,4.03,2.99
Vanuatu,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.12,0.09,0.09,0.09,0.1,0.11
Vanuatu,Pigmeat,Protein supply quantity (g/capita/day),6.1,5.14,5.62,5.04,4.75,4.6
Vanuatu,Poultry Meat,Protein supply quantity (g/capita/day),0.5,1.15,1.31,1.49,2.32,4.17
Vanuatu,Meat,Protein supply quantity (g/capita/day),14.36,16.81,11.58,12.1,12.1,12.8
Vanuatu,Offals,Protein supply quantity (g/capita/day),2.24,2.86,2.21,2.21,1.73,1.62
Venezuela (Bolivarian Republic of),Bovine Meat,Protein supply quantity (g/capita/day),5.28,5.87,6.87,5.09,5.2,6.46
Venezuela (Bolivarian Republic of),Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.19,0.23,0.16,0.15,0.08,0.12
Venezuela (Bolivarian Republic of),Pigmeat,Protein supply quantity (g/capita/day),1.08,0.94,1.45,1.25,1.09,1.97
Venezuela (Bolivarian Republic of),Poultry Meat,Protein supply quantity (g/capita/day),1.87,3.22,7.17,5.54,12.56,16.09
Venezuela (Bolivarian Republic of),Meat,Protein supply quantity (g/capita/day),8.56,10.26,15.67,12.03,18.95,24.65
Venezuela (Bolivarian Republic of),Offals,Protein supply quantity (g/capita/day),1.1,1.28,1.58,1.17,1.08,0.99
Viet Nam,Bovine Meat,Protein supply quantity (g/capita/day),0.66,0.67,0.65,0.8,0.82,2.42
Viet Nam,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.01,0.02,0.01,0.01,0.03,0.06
Viet Nam,Pigmeat,Protein supply quantity (g/capita/day),2.24,1.86,2.14,2.97,5.42,10.4
Viet Nam,Poultry Meat,Protein supply quantity (g/capita/day),0.5,0.49,0.64,0.73,1.49,5.12
Viet Nam,Meat,Protein supply quantity (g/capita/day),3.42,3.06,3.47,4.6,7.85,18.14
Viet Nam,Offals,Protein supply quantity (g/capita/day),0.68,0.64,0.66,0.77,1.12,2.08
Yemen,Bovine Meat,Protein supply quantity (g/capita/day),1.43,1.01,1.66,1.23,1.28,1.85
Yemen,Mutton & Goat Meat,Protein supply quantity (g/capita/day),1.93,1.6,1.57,1.29,1.1,1.49
Yemen,Pigmeat,Protein supply quantity (g/capita/day),0.02,0.0,0.0,0.0,0.0,0.0
Yemen,Poultry Meat,Protein supply quantity (g/capita/day),0.1,0.09,2.9,1.38,2.78,3.54
Yemen,Meat,Protein supply quantity (g/capita/day),3.6,2.8,6.26,3.97,5.21,6.94
Yemen,Offals,Protein supply quantity (g/capita/day),0.75,0.59,0.76,0.57,0.53,0.77
Zambia,Bovine Meat,Protein supply quantity (g/capita/day),3.67,3.24,2.04,2.86,2.1,1.99
Zambia,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.15,0.13,0.07,0.1,0.22,0.27
Zambia,Pigmeat,Protein supply quantity (g/capita/day),0.29,0.28,0.4,0.38,0.33,0.54
Zambia,Poultry Meat,Protein supply quantity (g/capita/day),0.42,0.68,1.05,0.87,1.19,1.09
Zambia,Meat,Protein supply quantity (g/capita/day),6.49,6.27,5.45,6.0,5.5,5.27
Zambia,Offals,Protein supply quantity (g/capita/day),0.7,0.8,0.45,0.61,0.49,0.57
Zimbabwe,Bovine Meat,Protein supply quantity (g/capita/day),4.54,3.4,3.31,2.74,3.38,3.02
Zimbabwe,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.27,0.58,0.28,0.39,0.42,0.38
Zimbabwe,Pigmeat,Protein supply quantity (g/capita/day),0.43,0.5,0.38,0.32,0.69,0.88
Zimbabwe,Poultry Meat,Protein supply quantity (g/capita/day),0.31,0.3,0.35,0.54,1.03,2.27
Zimbabwe,Meat,Protein supply quantity (g/capita/day),6.6,5.75,5.21,4.84,6.54,7.8
Zimbabwe,Offals,Protein supply quantity (g/capita/day),1.04,1.27,0.83,0.67,0.76,0.78
