Japan,145.9351,168.2851,184.99759999999998,218.691,224.6935,223.0244,240.3261,249.9799,280.33529999999996,308.49429999999995,324.4954,342.5789,356.16150000000005,354.20109999999994,353.56179999999995,368.3184,397.4067,429.4953,452.55799999999994,447.3243,453.1852,456.77079999999995,466.8203,479.2665,496.46659999999997,508.69629999999995,531.492,558.1007999999999,581.0663,580.536,590.0366999999999,613.2638999999999,635.0844999999999,649.1624999999999,683.7200999999999,677.8967,661.4268,661.7773,675.0971,688.3702,662.8822,636.0797,650.1836999999999,631.3027999999999,637.6586,618.0293999999999,630.855,625.4698,623.4225,630.3716
Iceland,942.4558999999999,1048.0319,1017.4715,1021.3316,1022.3634,1012.7471,931.0686,815.8328999999999,856.8006,885.6854,893.7138,882.7000999999999,946.6143,901.4843,1004.7494999999999,900.4441999999999,870.1591999999998,915.6451,997.5228999999999,885.0481,916.241,860.3755999999998,962.4385,962.3267999999999,1002.2671,997.0336,992.8980999999999,876.6551,851.2803,864.707,852.3616999999999,883.3813,876.8783999999999,913.906,865.0708999999999,881.4923999999999,918.3765999999998,883.4164999999999,926.0365999999999,916.0142,960.0908999999999,967.5763999999999,964.1273999999999,937.6255,895.1232,936.4741999999999,952.6175999999999,964.1545999999998,950.8666999999999,919.4678999999999
Congo,89.3202,92.72179999999999,98.1804,92.7524,88.6559,78.4413,89.2374,112.86699999999998,128.5632,124.18999999999998,121.1363,115.9289,105.55839999999999,80.47049999999999,76.4783,90.5997,100.24040000000001,115.92689999999999,133.89010000000002,114.15949999999998,109.46769999999998,145.4106,126.7783,150.95229999999998,139.6233,122.9943,102.4674,110.6078,87.6232,54.41059999999999,253.46819999999997,357.99899999999997,276.8697,221.2752,195.5121,104.43629999999999,106.26069999999999,106.34819999999999,67.9108,91.8613,67.878,91.3059,83.69559999999998,123.1197,92.0309,103.10319999999999,90.47689999999999,119.67399999999999,133.7499,98.13559999999998
"China, mainland",35.7365,42.084599999999995,63.6076,78.6753,86.6469,91.05079999999998,93.79119999999999,90.14339999999999,86.07199999999999,83.15969999999999,92.0971,98.6504,97.45599999999999,96.5304,97.7329,95.27459999999999,94.3346,101.3898,120.5677,132.9797,137.1919,144.5003,148.56019999999995,163.75859999999997,185.9107,192.738,205.8569,222.7399,230.4066,242.9655,259.77819999999997,283.2163,302.6139,333.4271,353.8653,371.26079999999996,389.81729999999993,416.7735,429.8796,455.20459999999997,458.1178,470.89809999999994,494.27849999999995,504.2658,519.1158,534.419,549.2832999999999,570.7290999999999,588.2137,604.0671
New Zealand,1718.9389999999999,1960.2767999999996,1820.8219999999997,1729.4925000000003,1569.8207000000002,1859.9823999999999,1793.5158999999999,1904.3640999999998,2098.2644,1712.2617999999998,1702.8811,1758.5379999999998,1841.6464999999998,1732.6209,2437.4518,2973.6367,2018.6694000000002,2387.7781,1742.7730999999999,1989.3973999999998,1846.4969,1985.9069,1556.3732999999997,1820.7333999999998,1870.0913999999998,2004.8017000000002,1607.1189,1869.5188999999998,1260.8902,1607.1175999999998,1450.1291999999999,1161.0418,1444.4890999999998,959.3491,1600.5052,1370.5159999999998,1373.6601999999998,1054.4229,1176.7040000000002,891.3126,1029.3185999999998,1025.0638,1032.7787,1053.3382,840.1955,1053.6698999999999,1234.9611,1266.1714000000002,1120.9191999999998,936.2931
Iraq,245.033,241.58479999999997,237.2278,235.0285,213.71999999999997,213.94889999999998,211.0759,216.5861,212.613,218.34359999999998,215.3129,213.3197,206.7558,211.8911,213.12310000000002,217.09390000000002,215.5643,233.0119,248.10690000000002,251.51020000000003,289.505,300.1472,340.2001,367.8117,362.46569999999997,335.9013,323.8121,346.5914,296.38509999999997,288.7519,125.5599,135.2686,132.4351,108.26419999999999,88.1447,87.88810000000001,94.1234,98.2166,116.92139999999999,135.2711,124.73409999999998,134.6003,92.26339999999999,109.52329999999999,106.25979999999998,105.5029,84.1892,131.1967,150.91039999999998,148.6328
Guinea-Bissau,174.4933,174.3261,175.52280000000002,172.5881,172.1958,173.23699999999997,178.235,178.44269999999997,181.7779,185.9194,187.41419999999997,183.74859999999998,177.1857,171.2138,177.15849999999998,184.3156,194.003,195.9575,200.149,190.48309999999998,192.9463,195.1996,199.19619999999998,196.50959999999998,193.7464,199.85989999999998,202.48430000000002,198.8819,204.2584,206.9578,212.2286,227.85069999999996,225.66889999999998,213.15959999999995,206.51719999999997,214.17109999999997,213.326,211.6059,209.57959999999997,210.27149999999997,206.72979999999998,193.15919999999997,205.70989999999998,199.1197,198.9536,201.4459,201.28619999999998,219.78969999999998,210.2287,216.82719999999998
Ecuador,439.98199999999997,438.4806,442.1492,442.7305,444.6838,451.6493,452.2831,464.9957999999999,472.0701999999999,497.04179999999997,455.8517,463.0124,464.15110000000004,487.0702,488.66499999999996,494.0186,520.5600999999999,556.6297999999999,579.2561000000001,526.0894,508.2483,523.5674999999999,484.50339999999994,488.5771,482.50919999999996,475.6467999999999,466.38289999999995,492.9299,485.9172,499.7536,530.8618999999999,524.607,554.6624999999999,562.7212,614.1348,631.7067999999999,663.1042,663.7055,658.2968000000001,671.1314,719.9269999999999,717.3104999999999,714.866,728.1795,715.1505999999999,728.9624999999999,761.5242999999999,813.7692999999999,805.1215,813.3518999999999
Sweden,1277.9497000000001,1255.9761,1209.0881999999997,1223.7534999999998,1247.0311,1268.3545,1234.7829,1246.52,1238.6049,1260.4305,1269.0492,1213.6855,1235.9298,1344.7260999999999,1417.0743,1470.9009999999998,1474.5760999999998,1450.7669999999998,1470.7713999999999,1497.0731,1474.5266,1415.4244999999999,1427.6608999999999,1416.0823,1395.7819,1395.5151,1382.2556,1377.7372,1426.1088999999997,1371.8393999999998,1352.9505,1397.1661,1419.8688000000002,1472.2108,1409.8752,1440.4989,1451.7214,1482.6522,1503.5074,1474.556,1498.2811,1597.3452,1624.6722,1621.0446,1611.6616,1613.9517999999998,1593.5553,1591.615,1578.7714,1595.8402999999998
Greece,365.18629999999996,436.74569999999994,504.49109999999996,513.2155999999999,599.9958,641.7431999999999,682.3589,710.6931,754.2783999999999,868.7880999999999,791.2149999999999,789.6527999999998,919.1337,896.7066999999998,911.5195,1058.3887,1052.7681,1151.7086,1123.4361,1074.5486999999998,951.7911999999999,1076.0149999999999,1144.1301999999998,1138.5587,1131.0712999999998,1168.6511999999998,1195.0556,1149.0412000000001,1227.0661,1128.3586999999998,1120.1856,1190.0333,1161.6309999999999,1170.0292,1243.5104,1186.0584,1240.4411999999998,1251.777,1369.6227,1679.9053999999999,1358.0961,1268.7886999999998,1263.5918,1209.9124,1216.3321999999998,1308.2317999999998,1301.6677,1252.9712999999997,1281.8537,1317.7976
Jordan,86.7559,88.8906,107.06889999999999,109.6544,121.0602,116.8965,91.8933,148.2448,150.6163,124.67630000000001,136.1508,126.7358,160.14299999999997,109.21359999999999,126.9647,139.2825,150.7573,171.90879999999999,175.0763,175.58190000000002,296.2195,257.9173,257.73350000000005,267.4804,350.92539999999997,303.864,283.61650000000003,272.4951,158.9196,244.8799,263.6409,201.51569999999998,331.89459999999997,292.2085,251.11819999999997,175.98919999999998,272.5336,255.7221,261.318,314.8007,334.4573,326.5821,349.3973,386.1983,311.524,399.00390000000004,400.9589,415.5533,313.6626,287.4203
Indonesia,60.492599999999996,61.526999999999994,60.88549999999999,61.86399999999999,60.19819999999999,58.506099999999996,57.611,59.40299999999999,61.06309999999999,64.594,64.8651,65.8143,66.78699999999999,70.71579999999999,68.7378,72.09349999999999,71.76089999999999,71.8792,72.20989999999999,76.08160000000001,77.87620000000001,80.7409,79.56809999999999,83.9306,83.43509999999999,85.6612,84.5015,85.4305,87.05469999999998,90.13239999999999,93.2117,99.01,106.59659999999998,109.27829999999999,103.4366,108.24319999999999,110.16739999999999,97.77829999999999,100.7474,97.3988,95.14189999999999,96.5493,101.47829999999999,115.00119999999998,105.42589999999998,116.194,114.94600000000001,117.59209999999999,122.80290000000001,132.9557
Algeria,195.6332,162.235,124.1216,122.4737,126.0452,131.9346,130.0059,144.8164,145.4448,131.97789999999998,148.8643,157.6291,154.04430000000002,176.66140000000001,177.27139999999997,195.0446,222.5736,214.4519,202.71389999999997,225.43419999999998,247.5778,256.5585,291.66909999999996,255.0829,288.0608,268.1483,273.0988,263.6246,271.68039999999996,284.85490000000004,283.6827,286.4116,323.57309999999995,302.09549999999996,295.9737,248.9044,254.35410000000002,280.9328,281.2729,296.54679999999996,285.70359999999994,311.2509,322.1223,380.488,378.1536,363.5869,362.7342,353.8405,384.58590000000004,364.24179999999996
United Republic of Tanzania,218.9331,212.8684,218.08270000000005,216.06099999999998,215.3528,224.7276,236.73289999999997,230.9126,233.82169999999996,240.558,243.6918,217.84750000000003,219.8037,213.43900000000002,226.6898,225.66549999999998,243.27859999999998,244.05599999999998,234.44469999999998,213.30479999999997,222.07879999999997,225.56130000000002,224.30849999999998,228.7025,234.999,239.34539999999996,234.10509999999996,244.299,244.02829999999994,235.75539999999998,240.05399999999997,237.32950000000002,235.4414,228.6203,252.3286,203.2129,198.33209999999997,201.2333,243.99309999999997,217.37269999999998,181.0655,181.1131,180.4921,185.57080000000002,201.69509999999997,199.55089999999998,176.9866,197.47589999999997,198.7054,205.22789999999998
Cï¿½te d'Ivoire,127.5511,123.19460000000001,127.6491,143.5778,144.9859,159.7919,180.31050000000002,210.7946,215.17890000000003,218.47539999999998,223.28679999999997,229.8409,192.1192,157.6065,155.35639999999998,187.22929999999997,217.17530000000002,224.90859999999998,219.32090000000002,214.9239,208.96269999999998,179.5049,181.36329999999995,174.15309999999997,182.9778,171.1318,167.38420000000002,180.4127,142.1363,200.78039999999996,190.2241,173.55419999999998,145.0968,98.12239999999998,99.1871,91.52929999999999,100.012,97.83829999999999,92.4115,85.71740000000001,77.28269999999999,72.0713,81.8336,86.83409999999999,87.04549999999999,90.4506,81.5621,82.72989999999999,80.30659999999999,86.0872
Hungary,1188.4252,1228.2652,1236.029,1225.6326,1192.2471,1136.8867999999998,1214.8860999999997,1294.9941999999999,1306.7360999999999,1333.8837999999998,1345.0614,1370.8156,1404.3981999999999,1428.4963999999998,1382.1229,1471.7301999999997,1418.0428,1500.897,1459.0057,1527.0069999999998,1543.5973999999999,1541.0608,1532.8127999999997,1496.4596,1519.7637,1568.7136999999998,1607.4415999999999,1552.415,1581.33,1408.4087,1458.9424999999999,1457.0001999999997,1378.3157999999999,1239.5948,1085.6607999999999,1015.4408,1036.3411,977.0921,989.7769999999999,1094.2674,1006.0246999999999,1074.0351,1045.55,1024.1347999999998,929.1590999999999,998.5695000000001,990.5495,936.8155999999999,907.4750999999999,857.4008999999999
Guatemala,328.8434,307.1087,339.131,339.31989999999996,310.105,293.05589999999995,303.95,323.15199999999993,303.3877,310.17010000000005,304.49469999999997,303.2159,262.7047,243.9244,270.19359999999995,282.2957,249.9918,261.9365,234.5976,198.0444,162.9966,182.44819999999999,183.76530000000002,171.05259999999998,177.1559,215.147,243.9262,247.24899999999997,255.2932,247.42399999999998,192.22189999999998,189.5256,206.8136,250.29579999999999,262.15279999999996,270.4102,280.4079,276.5396,283.4592,285.712,321.5293,343.55629999999996,352.87029999999993,338.2596,341.41990000000004,335.37739999999997,335.0372,335.7699,347.3307,347.5012
Portugal,360.00019999999995,362.39300000000003,367.2423,355.1629999999999,405.1948,423.84049999999996,460.0225,470.4917,517.5423,525.6625999999999,541.0616,570.0683999999999,558.3736,619.4086,624.6204,617.9717999999999,656.2055999999999,605.4306,611.5713999999999,602.4667,644.7562999999999,667.8503999999999,625.2588,586.4487,631.7898,652.1520999999999,749.1259,783.2497000000001,869.9464999999999,960.6908,959.631,995.9321,1033.0054,1058.0038,1041.4916,1004.4453000000001,1030.3557999999998,1064.6469,1158.7457,1175.5022999999999,1150.8381999999997,1180.5424999999998,1193.0022999999999,1221.0134,1216.3215999999998,1253.5226999999998,1309.1785,1292.6542,1263.9165,1232.0549999999998
Uganda,274.8232,253.6893,250.62169999999995,242.55719999999997,238.67579999999998,228.31729999999996,227.42249999999999,223.03279999999998,234.9515,243.4173,240.421,240.07330000000002,244.88549999999998,246.73309999999998,239.7548,235.37029999999996,241.85009999999997,253.84400000000002,251.9501,226.2534,220.9582,215.43589999999998,210.46519999999998,208.87309999999997,205.0725,150.841,148.3302,153.2611,171.56169999999997,190.93669999999997,190.98130000000003,188.5641,190.7967,175.2748,174.1855,171.3301,167.94670000000002,169.9586,170.4642,167.0405,168.28840000000002,187.8105,206.10399999999998,214.349,225.27569999999997,235.5536,242.4175,234.63469999999998,234.3161,232.84799999999998
Philippines,169.8874,189.80589999999995,186.8493,186.4988,202.0114,215.17109999999997,207.5613,215.6398,223.59909999999996,201.03269999999998,199.4134,193.1596,214.32139999999998,274.143,200.5111,193.1866,200.752,206.3268,215.113,212.302,195.536,180.9544,182.06279999999998,185.63139999999999,154.71519999999998,168.14679999999998,186.0994,194.39569999999998,215.3302,215.0557,226.98289999999997,226.50659999999996,231.77859999999998,246.8904,258.87519999999995,270.4415,291.0175999999999,284.9733,310.646,325.5609,316.13110000000006,321.6887,326.20009999999996,327.51189999999997,307.90389999999996,321.263,335.98189999999994,331.86339999999996,325.29470000000003,335.3201
El Salvador,338.2505,334.3534,336.7082,313.97419999999994,306.2656,312.214,301.5293,285.4951,291.72119999999995,279.04810000000003,284.3653,276.3016,295.70889999999997,349.02709999999996,323.9115,354.0535,344.99069999999995,357.5951,356.63590000000005,383.20000000000005,325.5062,298.106,270.96,295.1595,282.5888,276.9065,250.24009999999998,266.273,283.9257,284.3373,294.9764,299.7177,302.4514,319.0981,334.0464,358.7294999999999,381.4444,350.3003,375.37800000000004,412.2073,406.9786,466.3297,431.8158,426.0089,450.65070000000003,486.06629999999996,490.6202,491.96680000000003,493.96719999999993,489.1791
Costa Rica,663.2880999999999,600.6724999999999,667.0075999999999,638.4765,665.4589999999998,521.3186,539.7078999999999,577.6952,578.3383,619.9539,669.9648,582.0889999999999,667.5264,577.987,724.7966999999999,896.7463,881.2184,787.1103999999999,885.5924,847.3849999999999,781.3947000000001,716.9149,848.8519,846.9612999999999,978.9897000000001,800.6229000000001,903.0610999999999,847.4662000000001,841.5622000000001,888.7949000000001,869.2814999999999,889.0854999999999,888.6012999999999,868.2939000000001,872.5274999999999,834.4092,840.6133,842.8744,846.5382,816.8885,804.7037,722.5672,783.9625,728.0225,755.0956999999999,765.5355,808.1922999999999,836.0094999999999,847.0387999999998,866.9926999999999
Benin,80.6691,79.3832,77.71029999999999,81.38250000000001,89.21430000000001,93.78630000000001,96.858,92.4078,94.77850000000001,94.0917,94.394,96.92150000000001,97.9823,99.6219,103.59939999999999,106.14980000000001,102.08519999999999,105.18109999999999,104.85900000000001,113.37100000000001,115.8912,119.9991,121.76490000000001,127.23049999999998,127.64769999999999,119.2765,122.69359999999999,109.5523,101.23519999999999,112.0662,106.9978,125.3946,131.8057,115.8494,98.75249999999998,92.57419999999999,90.69219999999999,110.5244,93.15279999999998,88.99799999999999,92.46119999999999,94.07490000000001,90.61129999999999,92.43109999999999,91.60459999999999,92.2428,93.3655,94.09119999999999,119.7856,100.5777
Mauritius,230.8143,219.1437,231.0648,236.2233,219.25869999999998,207.3175,202.8182,202.57319999999999,192.6236,215.06669999999997,201.91269999999997,205.11029999999997,181.4811,208.1979,225.22199999999998,278.0304,347.56909999999993,364.683,363.3868,334.8849,307.31949999999995,291.3193,280.6065,303.0987,317.9558,339.712,366.9832,387.9978,371.63079999999997,408.437,408.53459999999995,405.49199999999996,404.82469999999995,437.8058,383.91959999999995,359.9307,348.749,408.92249999999996,439.1107999999999,463.4991,421.34409999999997,462.04909999999995,472.74109999999996,475.05729999999994,469.6572,446.3347,428.61809999999997,433.96619999999996,440.07489999999996,394.3223
Republic of Korea,51.65549999999999,48.63519999999999,63.94559999999999,77.97989999999999,75.6923,70.801,63.39199999999999,66.8544,76.8202,79.1545,81.87989999999999,83.42660000000001,85.8835,93.51539999999999,116.0269,114.7173,125.8077,168.557,220.3651,189.31189999999998,197.89539999999997,233.2847,254.35360000000003,258.5248,270.8392,260.9355,279.66979999999995,286.8639,308.0031,341.5696,388.92629999999997,449.4044999999999,446.26249999999993,468.30439999999993,495.077,529.8892999999999,575.2581,545.1279999999999,619.6326,648.9150000000001,564.9906,689.2022999999999,709.2873999999999,575.1628999999998,609.6693,654.7553999999999,682.1578000000001,680.0556999999999,686.717,701.6181
Bermuda,1755.8211,1836.2675,1807.8572000000001,1809.2870999999998,1833.4017999999999,1921.6734,1724.2994999999999,1830.0871,1803.5913,1574.8265999999999,1578.7322,1472.7062999999998,1547.3087999999998,1787.4397,1862.1765999999998,1899.2416999999998,1786.8788,1755.4225999999999,2018.9062,2071.2196999999996,1943.178,1850.9551,1897.1566,1801.9554,1566.3281,1570.0602999999999,1583.7601,1723.0617,1525.3789,1458.0674,1301.5665999999999,1144.7105,1181.1596,1163.2092,1208.8667,1276.1381000000001,1347.2015000000001,1367.8544999999995,1243.1099,1275.2903999999999,1253.0898000000002,1239.254,1245.0069,1157.2525,1197.5408,1213.5170999999998,1312.6879,1253.7460999999998,1237.4988,1089.2636
Dominican Republic,296.31769999999995,313.94829999999996,309.368,326.15599999999995,287.72119999999995,309.7829,298.94719999999995,313.11760000000004,319.78000000000003,323.6862,339.8325,329.3343,326.9464,326.12239999999997,318.48519999999996,332.66610000000003,359.9774,360.14,385.36260000000004,386.29359999999997,365.97079999999994,364.7701,375.75249999999994,359.53679999999997,369.8111,339.5176,361.428,388.3751,408.70599999999996,403.8569999999999,438.452,454.501,472.71799999999996,459.84759999999994,464.6132,471.61659999999995,462.0629,464.8542,391.72909999999996,394.96849999999995,393.12600000000003,423.9604,369.8653999999999,347.0317,403.53009999999995,490.58669999999995,501.67749999999995,506.0533,505.2161,533.9553
"China, Taiwan Province of",181.4658,181.95689999999996,205.69729999999998,213.43729999999996,214.13809999999998,231.9162,259.01669999999996,262.96229999999997,270.9126,300.0208,299.4161,298.5435,332.3764,316.84810000000004,320.7482,363.5352,399.4301999999999,405.0513,471.1133,408.65029999999996,404.202,417.11889999999994,445.39099999999996,479.5802,518.743,535.2724,540.8431999999999,538.5755999999999,544.4264,558.2206,584.0266999999999,604.9822999999999,619.3304999999999,637.6928999999999,643.8517999999999,644.3797999999999,688.1385999999999,646.9268,650.1897,657.3604,651.4375,649.8393,636.9155,615.4884,617.4016,653.6699,648.5113999999999,633.2907999999999,618.7665,627.7543
China,40.098499999999994,46.5592,68.3092,83.76689999999999,91.8673,96.6398,99.55820000000001,96.15199999999999,92.2586,90.16059999999999,99.00829999999999,105.5944,104.965,103.622,104.82520000000001,103.4196,103.3004,110.15750000000001,130.13979999999998,141.5876,145.8239,153.16510000000002,157.93049999999997,173.3543,195.6008,202.55729999999994,215.2651,232.5877,239.51319999999998,252.13569999999999,269.0569,292.1025,311.1366,342.2795,361.92670000000004,378.9545,397.7629,423.5018,436.4724,461.3562,464.4104,476.779,499.46320000000003,509.4036,524.1258,540.1239999999999,554.5893,575.7105,592.9091,608.5818
Liberia,108.2705,110.65549999999999,124.3834,94.37719999999999,97.9558,99.6281,108.01059999999998,92.54669999999999,100.048,95.68459999999999,117.0831,112.4551,107.695,87.7016,83.02459999999999,78.54440000000001,89.7684,94.77029999999999,95.2764,85.38719999999999,76.4289,72.40879999999999,85.76689999999999,82.6676,71.1294,69.55539999999999,64.5671,70.27329999999999,65.99600000000001,56.616699999999994,60.086,81.4059,85.1243,67.3453,56.6332,45.56399999999999,48.0077,43.44539999999999,48.696,46.5011,46.173199999999994,39.7709,38.90539999999999,53.47729999999999,58.307,50.978199999999994,47.9148,51.5106,48.4708,54.5331
Norway,984.4684,963.709,934.6068,961.3059999999999,976.8480999999999,983.9760999999999,971.644,993.1731,999.5258999999999,989.3739999999999,1006.6973999999999,1042.1707999999999,1080.6442,1137.0482,1171.4504,1177.0553,1182.8418,1213.65,1257.5224,1295.6979999999999,1244.1435999999999,1217.4811,1161.1392,1171.4699999999998,1232.1848,1247.3724,1224.5630999999998,1137.3782999999999,1139.3737999999998,1149.5970999999997,1155.1691999999998,1149.5639,1171.8815,1213.3600999999999,1206.8281,1259.4911,1237.1908,1229.1848,1216.5641,1225.664,1231.8958,1225.8204999999998,1239.4351000000001,1242.3748,1251.5873,1213.2377999999999,1216.0339999999999,1223.8206,1195.3025,1178.2775
Sudan (former),362.71410000000003,364.27520000000004,366.22439999999995,370.12539999999996,369.6097,371.6753,385.1694,400.71709999999996,390.82720000000006,383.4723,382.2482,376.54269999999997,374.4885,370.80589999999995,393.9131,404.27789999999993,415.74799999999993,434.21579999999994,464.0231,483.5013,523.0495999999999,508.8048,482.3101,436.07419999999996,483.0827,455.4761,405.273,400.2877,410.24789999999996,413.936,423.4978,414.75169999999997,402.6805,410.9131,425.4353,414.0771,422.37399999999997,432.38739999999996,459.4993999999999,489.63659999999993,520.669,538.0003999999999,559.4051999999999,547.3777,549.372,527.6617,509.7057,499.49709999999993,491.7872,482.594
Mexico,425.3256,456.08500000000004,451.30140000000006,455.27329999999995,448.34819999999996,471.5854999999999,482.15639999999996,467.17929999999996,465.78670000000005,457.54329999999993,449.99449999999996,478.85049999999995,481.02470000000005,510.995,538.374,588.5833,619.4866,617.7887,601.519,686.6095,693.1560999999999,690.2284,715.0104,688.4529,689.1757,728.1036999999999,709.6425999999999,704.9613999999999,650.8403999999999,639.2998,667.3155999999999,704.652,704.5877999999999,726.0976999999999,687.0524,664.3293,691.8603999999999,734.4567,762.5739,791.7555,808.1615999999999,820.6293999999999,796.9993,792.0183999999999,795.2733,814.4128000000001,821.3548999999999,829.4009999999998,824.0925000000001,808.2606000000001
Brazil,625.4318999999999,617.2031,609.3779999999999,627.1439999999999,625.9137,614.9632999999999,617.5926,648.9337999999999,655.3364,648.5546999999999,615.2338,655.4024,676.1854000000001,673.0335000000001,701.1513999999999,731.7832999999999,720.8620999999999,761.922,776.1652999999999,809.4392,785.3535,754.0813999999999,759.9391999999999,776.3921999999999,779.1522,925.3505999999999,880.2051,859.2035999999999,956.0097,945.6401000000001,985.0511999999999,980.7501999999998,981.8597,1061.2650999999998,1191.9327999999998,1258.6345000000001,1202.1786000000002,1166.2904,1214.1372999999999,1230.1489,1201.5742,1222.8407999999997,1187.2596,1191.6230999999998,1240.8129,1266.8573000000001,1275.3613,1300.0121,1326.2539,1366.3127
Denmark,1179.5157,1017.9576999999999,1080.1653999999999,1046.8355,1033.0547,1215.391,1200.6637999999998,1157.0908,1231.3258,1168.0837,1190.4158,1142.11,1056.396,1103.574,1194.9533999999999,1162.9196,1200.7862,1273.6979999999999,1218.533,1281.6376999999998,1259.7566,1156.9863,1163.3526,1210.9035,1345.6951,1451.9752999999998,1500.0474,1544.5508999999997,1598.0629,1554.6444000000001,1583.6466999999998,1554.9850999999999,1525.9621,1476.9501,1550.3845999999999,1578.2543999999998,1498.9065,1646.3549,1303.9899999999998,1304.0381,1347.4441,1437.2331,1401.7415,1413.4406,1680.9620999999997,1494.385,1557.4883,1461.9766,1392.1480999999999,1460.8220999999999
Myanmar,97.0284,95.4256,102.45609999999999,104.80069999999998,109.5944,104.7251,107.7696,107.5551,107.94119999999998,108.39789999999998,108.19809999999998,103.86349999999999,108.24139999999998,105.64859999999999,105.6035,107.08480000000002,108.5613,109.0953,112.41639999999998,112.82359999999998,116.1916,118.0752,120.1265,124.0478,124.69729999999998,122.06439999999999,122.064,122.20019999999998,103.09550000000002,74.2995,76.7665,77.00019999999999,77.7824,87.0848,88.39259999999999,94.38299999999998,97.7126,99.692,98.56019999999998,106.10909999999998,108.0176,124.5104,144.8953,155.1593,177.4672,196.1637,214.35499999999996,232.55089999999998,258.3693,308.0959
